SimID, NodeID, HashPower, ElectricPower, ElectricityCost, TotalCycles
469,10,2.8572787E10,1390.6384,0.007481329,4.651693103442166E17
469,11,2.8112024E10,1347.5724,0.16077736,4.0912490509715866E17
469,12,2.9056131E10,1401.4739,0.1568893,5.873178534826476E17
469,13,3.2458207E10,1374.048,0.13827306,8.341901100989604E17
469,14,2.6983956E10,1346.567,0.10333843,6.380396715791155E17
469,15,2.242968E10,1335.1692,0.1550354,3.906778941538468E17
469,16,3.1680885E10,1353.4857,0.12820071,8.443650227137413E17
469,17,2.6368799E10,1390.1968,0.1333844,3.795639592031232E17
469,18,3.6626776E10,1344.4913,0.15260969,7.617160371434127E17
469,19,2.7995972E10,1399.8594,0.15997455,5.57911056670507E17
469,20,3.0399627E10,1359.7008,0.05794779,4.1312473299379814E17
469,21,2.7350868E10,1375.9579,0.019454703,4.16983647446229E17
469,22,2.697662E10,1353.8657,0.028811127,4.4736311797103E17
469,23,3.2292983E10,1350.8555,0.08135892,9.25260480306135E17
469,24,2.6213194E10,1388.3407,0.12553479,3.205058886873334E17
469,25,2.9641388E10,1366.6836,0.10135219,4.7189475084988416E17
469,26,3.3350939E10,1387.0829,0.0617783,8.113357211653612E17
469,27,2.8650314E10,1361.9801,0.11736944,5.7643995735967334E17
469,28,2.7467817E10,1369.462,0.15268457,4.5013500322299904E17
469,29,2.9736712E10,1358.9949,0.10116833,4.6288817432064205E17
469,30,9.114449E10,1391.4197,0.062512085,5.356801360764446E19
470,1,2.95737E10,1386.4534,0.016883567,6.688493180287959E17
470,2,3.2356788E10,1347.9951,0.04430082,6.138141291879485E17
470,3,2.223816E10,1369.5071,0.12797385,4.7281020882364416E17
470,4,2.6284528E10,1365.6765,0.044090208,4.0593372356275405E17
470,5,2.5609587E10,1383.1368,0.098833665,4.385912669747159E17
470,6,2.8556222E10,1388.6638,0.1268559,6.753494354848891E17
470,7,2.184826E10,1339.4683,0.038401157,2.192992066684846E17
470,8,3.0256003E10,1386.4496,0.06417364,7.90954096388393E17
